test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-1,07,10,0.0,1514577530.262574,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-59,8,228.0,221.7079906423752,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577530.364982,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,231.0746236834545,224.78261432582968,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577530.467375,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,234.76103048445907,228.46902112683426,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577530.56977,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,238.4475059547345,232.1554965971097,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577530.672195,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,242.13505438236677,235.84304502474197,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577530.876978,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,249.50774781315198,243.21573845552717,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577530.979371,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-57,8,253.19415461415656,246.90214525653175,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577531.081773,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,256.88087901053876,250.58886965291396,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577531.184191,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,8,260.5681785120642,254.2761691544394,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577531.286571,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-51,8,264.2541132118318,257.962103854207,39.7826244863,-84.0829690377,304.119,0.0,0.0,0.0,7.943282347242822e-06
